,Date,Round Number,Round Name,Major Category,Minor Category,Minor Category 2,Notes,Possible Points,Coop,Replay,Alex,Megan,Jenny,Ichigo,Zach,Dan,Debi,Paige,Jeff,Drew,Chris,Dillon,Creator,Link
415,2021-06-03,3,Pride Music Artists,Music,,,,10,No,No,5,5,,5,,4,2,,,,4,,Jenny,https://docs.google.com/presentation/d/14rEtNbLrwXg9_NsXu1zmmgfCdrFx24TGDNLss443jnQ/embed?start=false&slide=id.gdea469f04a_0_0
416,2021-06-03,4,Who Knows Trivial Pursuit,Hodgepodge,,,,10,No,No,9,8,8,9,,,5,,,,8,,Dad,https://docs.google.com/presentation/d/14rEtNbLrwXg9_NsXu1zmmgfCdrFx24TGDNLss443jnQ/embed?start=false&slide=id.gdea469f04a_0_4487
417,2021-06-03,5,Labels,Misc,,,,10,No,No,4,7,6,3,,3,,,,,4,,Mom,https://docs.google.com/presentation/d/14rEtNbLrwXg9_NsXu1zmmgfCdrFx24TGDNLss443jnQ/embed?start=false&slide=id.gdea469f04a_0_2275
418,2021-06-03,6,Hodgepodge,Hodgepodge,,,,10,No,No,8,5,2.5,9,,7,4,,,,,,Chris,https://docs.google.com/presentation/d/14rEtNbLrwXg9_NsXu1zmmgfCdrFx24TGDNLss443jnQ/embed?start=false&slide=id.gdea469f04a_0_6644
419,2021-06-10,1,Fun & Games,Entertainment,Games,,Birthday - Alex,11,No,No,10,9,,8,10,5,4,,,4,6,,Jenny,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf920d3c06_1_286
420,2021-06-10,2,Rhyming Picture Round,Word Games,,,,10,No,No,8,6,9,6,,3,3,,,7,7,,Zach,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf956d5662_6_45
421,2021-06-10,3,Stuff Alex Knows,Hodgepodge,,,,11,No,No,10.5,7.5,8,,5.5,9.75,4.5,,,10,6,,Ichigo,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf956d5662_1_353
422,2021-06-10,4,The Long and Short of It,Misc,,,,10,No,No,5,5,6,6.5,7,,6.5,,,3,6.5,,Dad,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf920d3c06_6_1502
423,2021-06-10,5,Coding Conundrum,Science,,,,10,No,No,6,5.5,2,3.5,5,5,1,,,,3,,Drew,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf920d3c06_11_54
424,2021-06-10,6,How Old is Alex Picture Round,Misc,Family,,,10,No,No,10,8,6,10,10,8,,,,8,10,,Mom,https://docs.google.com/presentation/d/14S_UcwAmUtnzidhCu1zMvsDncKvofCT3m21hw1o4AfA/embed?start=false&slide=id.gdf920d3c06_16_0
425,2021-06-16,1,Where in the World?,Geography,,,Birthday - Chris,10,No,No,8,6,6,,,5,2,,,5,7,,Ichigo,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.ge0c2d53874_0_149
426,2021-06-16,2,Mythology,Humanities,Literature,History,,10,No,No,7,7,,7,,9,5,,,7,8,,Jenny,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.ge0c2d53874_2_110
427,2021-06-16,3,Funko Pop!,Entertainment,Pop Culture,,,10,No,No,10,6.5,7,6,,,4,,,5.5,12,,Dad,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.gddde4cc262_2_47
428,2021-06-16,4,Wearing Your Sunday Best,Sports,,,,13,No,No,3.5,1.5,2.5,3,,7.5,3,,,,10.5,,Drew,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.ge0c2d53874_7_45
429,2021-06-16,5,Ancient Roman History,History,,,,10,No,No,,3,2,5,,3,1,,,4,9,,Alex,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.gddde4cc262_7_111
430,2021-06-16,6,Hodgepodge,Hodgepodge,,,,10,No,No,8,8,7.5,7,,8,,,,8,7,,Mom,https://docs.google.com/presentation/d/1tZT1WC7GiWUBxkMBc4wycE1S6U73c9yzoSKZwze20N8/embed?start=false&slide=id.gddde4cc262_12_0
431,2021-06-24,1,Common Bond,Hodgepodge,,,,10,No,No,10,,7,7,10,10,,,,10,4,,Megan,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_2_50
432,2021-06-24,2,Where in a World?,Humanities,Literature,,,10,No,No,,4.5,6.5,6,7.5,3,,,,2,4,,Alex,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_7_1500
433,2021-06-24,3,Olympian Picture Round (not mythology),Sports,,,,10,No,No,6,5,6,6,4,7,4,,,6,7,,Jenny,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_12_55
434,2021-06-24,4,Olympian Picture Round (mythology),Humanities,Literature,Ancient History,,12,No,No,11,10.5,11,9,11,11,1,,,2,10,,,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_17_45
435,2021-06-24,5,Who Knows Hodgepodge,Hodgepodge,,,,10,No,No,10,8,8,9,10,,9,,,9,7,,Dad,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_22_54
436,2021-06-24,6,Let's Be Zoological,Nature,Animals,,,10,No,No,6,7,6,4,7,7,3,,,6,2,,,https://docs.google.com/presentation/d/17JQNdQJoNxD4VFRxS8LeQQWPh_NhdGkpksrvRA0cyAc/embed?start=false&slide=id.ge1d5949392_27_26100
437,2021-07-01,1,"""One"" Word",Humanities,Grammar and Vocab,,,10,No,No,9,7,,7,,10,4,,,9,9,,Jenny,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge358132581_2_50
438,2021-07-01,2,Flowers Picture Round,Nature,Plants,,,10,No,No,2,6,6,,,5,8,,,3,3,,Ichigo,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge358132581_7_53
439,2021-07-01,3,Movie Quotes,Entertainment,Movies,,,12,No,No,10,8,9,8,,,11,,,11,8,,Dad,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge358132581_12_45
440,2021-07-01,4,Classical Covers Music Round,Music,,,,10,No,No,,2.5,5,8,,6,1,,,9,7,,Alex,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge359557a40_1_288
441,2021-07-01,5,Dad Jokes,Misc,,,,10,No,No,10,10,10,10,,10,,,,10,10,,Mom,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge35856162a_3_45
442,2021-07-01,6,Phrases and Sayings,Humanities,Grammar and Vocab,,,10,No,No,9,5,6,5,,6,5,,,6,,,Chris,https://docs.google.com/presentation/d/1tt2apHUwlhthYWpN4gpfEmW7OW13xNiVhPh5V9jAUYQ/embed?start=false&slide=id.ge35856162a_8_136
443,2021-07-08,1,Spelling Bee,Humanities,Grammar and Vocab,,,11,No,No,7,8,7,,5,5,4,,,,9,,Ichigo,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.gb8199a60e0_2_997
444,2021-07-08,2,Literature,Humanities,Literature,,,10,No,No,8,5,,8,7,7,3,,,,7,,Jenny,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.ge3ced32117_1_58
445,2021-07-08,3,Hodgepodge,Hodgepodge,,,,10,No,No,6,6,7,5,8,6,,,,,4,,Mom,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.ge3ced32117_6_45
446,2021-07-08,4,Ch4ract3r Names,Entertainment,Movies,Television,,10,No,No,7,6,6,4,8,,6,,,,6,,Dad,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.ge3ced32117_11_45
447,2021-07-08,5,Company Logos,Entertainment,Movies,,,10,No,No,6,3,1,4,,5,0,,,,5,,Zach,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.ge3ced32117_21_268
448,2021-07-08,6,Reversed Music,Music,,,,10,No,No,,7,10,9,7,9,3,,,,10,,Alex,https://docs.google.com/presentation/d/1X_6jJpMD9RahwCr9g2D29UkC9fvyUHT1e-nKjjXEtL8/embed?start=false&slide=id.ge3ced32117_26_186
449,2021-07-22,1,Duels,History,Warfare,,,10,No,No,7,9,6,6,9,6,4,,,7,,,Chris,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge60f1ac4b2_2_45
450,2021-07-22,2,1 to 10,Entertainment,Pop Culture,,,10,No,No,7,7,6,8,7,,5,,,10,8,,Dad,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge5fdecaedc_2_53
451,2021-07-22,3,Generational III Music Round,Music,,,,10,No,No,6,8,,7,7,8,7,,,7,7,,Jenny,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge5fdecaedc_7_63
452,2021-07-22,4,Are You Smarter than a 6th Grader?,Hodgepodge,,,,10,No,No,10,6,5,,8,9,7,,,9,7,,Ichigo,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge5fdecaedc_12_516
453,2021-07-22,5,Recycling,Misc,,,,11,No,No,8,6,5,9,7,11,5,,,,8,,Drew,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge60f1ac4b2_7_0
454,2021-07-22,6,Cartoon Babies Picture Round,Entertainment,Pop Culture,Animated,,10,No,No,6,,9,4.5,7.75,7,6,,,6.5,6,,Megan,https://docs.google.com/presentation/d/1jQ7GyBYskQuLL2DZtiST_mYkqQTNGDcm1Kl1617gEy8/embed?start=false&slide=id.ge60f1ac4b2_12_57
455,2021-07-29,1,Current Events Headlines,Current Events,,,,10,No,No,,7,6.5,7,7,7,,3.5,,,7,,Mom,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_2_45
456,2021-07-29,2,It's (Modern) Art!,Humanities,Art,,,10,No,No,,4,5,4,,4,4,3,,,3,,Zach,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_7_53
457,2021-07-29,3,Hodgepodge,Hodgepodge,,,,10,No,No,,4,,5,7,7,3,3,,,6,,Jenny,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_12_67
458,2021-07-29,4,Family Feud: Marvel Edition,Entertainment,Pop Culture,Geek,,11,No,No,,,7.5,9.5,8.5,7,6,8,,,6.5,,Megan,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_17_10196
459,2021-07-29,5,Urban Spelling,Geography,,,,10,No,No,,6,7,11,6,7,5,9,,,,,Chris,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_28_45
460,2021-07-29,6,Summer Olympic Games,Sports,,,,10,No,No,,6,6,8,8,,2,6,,,6,,Dad,https://docs.google.com/presentation/d/1cytCjBuZP1NdMoAJhAk83wMfjAgb_3sgcK2XbKyd44I/embed?start=false&slide=id.ge568c6fe20_22_45
461,2021-08-05,1,Beer,Food,,,Birthday - Drew,10,No,No,5,4,,5,5,6,6,4,,7,1,,Jenny,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_2_53
462,2021-08-05,2,Sports Ball Picture Round,Sports,,,,10,No,No,7,,10,6,10,6,5,10,,10,10,,Megan,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_7_57
463,2021-08-05,3,Another Classical Covers Music Round,Music,,,,10,No,No,,4.5,2.5,6.5,6,6.5,0,4.5,,6,5.5,,Alex,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_12_288
464,2021-08-05,4,Woodworking,Misc,,,,10,No,No,5.5,9.5,5,4.5,8,9,,6.5,,10,4,,Mom,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_17_45
465,2021-08-05,5,(Mostly) 80s Movies Quotes,Entertainment,Movies,,,10,No,No,6,5,5,5,6,10,4,,,10,3,,Paige,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_22_47
466,2021-08-05,6,80s Rock Intros Music Round,Music,,,,11,No,No,10,3,4,4,5,,7,3,,8,8,,Dad,https://docs.google.com/presentation/d/15T9j_x1muh20FMWEwCd8ffSeCAutC3kzAbWO9CoCFi8/embed?start=false&slide=id.ge492469792_27_45
467,2021-08-20,1,Let's Craft,Misc,Crafts,,Birthday - Megan,10,No,No,3.5,9,5.5,,7.5,7,8,4,,6,2,,Ichigo,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_2_184
468,2021-08-20,2,2004 - 2014 Music round,Music,,,,10,No,No,5,9,8.5,11,6,,3,6,,5,4,,Dad,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_7_45
469,2021-08-20,3,"Nature, food, science",Hodgepodge,,,,10,No,No,,9,7,9.25,9.25,5,5,5.25,,8,0.25,,Alex,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_12_42
470,2021-08-20,4,commonly confused critters picture round,Nature,Animals,Picture Round,,12,No,No,8.5,11,11.25,9.5,10,7.25,8.5,10.25,,7.5,,,Chris,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_17_45
471,2021-08-20,5,August 13th,Misc,,,,10,No,No,5,6,7,6.5,6,6.5,,5.5,,8,4,,Mom,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_28_0
472,2021-08-20,6,The round where questions get increasingly more specific towards Megan's knowledge,Misc,Family,,,10,No,No,6,10,,7,10,9,5,8,,5,1,,Jenny,https://docs.google.com/presentation/d/1LPP1QFlmoXnBSePlWTNeux3twujDxWEuHmxCGMZoGbA/embed?start=false&slide=id.ge83c2e49ff_23_786
473,2022-06-23,1,Idioms (not for the faint of heart),Word Games,,,,10,Yes,No,7,7,7,7,,7,7,7,,7,7,7,Mom,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_1_45
474,2022-06-23,2,Famous Dragons,Entertainment,Animated,Picture Round,,12,Yes,No,11.5,11.5,11.5,11.5,,11.5,11.5,11.5,,11.5,11.5,11.5,Jenny,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_6_50
475,2022-06-23,3,Rodeo,Sports,,,,10,Yes,No,5.5,5.5,5.5,5.5,,5.5,5.5,5.5,,5.5,5.5,5.5,Drew,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_11_0
476,2022-06-23,4,Movie Stills,Entertainment,Movies,,,10,Yes,No,9.5,9.5,9.5,9.5,,9.5,9.5,9.5,,9.5,9.5,9.5,Megan,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_16_50
477,2022-06-23,5,Who knows Who Sings these Songs?,Music,,,,10,Yes,No,9,9,9,9,,9,9,9,,9,9,9,Dad,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_21_45
478,2022-06-23,6,Westminster Dog Show,Nature,Animals,,,10,Yes,No,10,10,10,10,,10,10,10,,10,10,10,Unknown,https://docs.google.com/presentation/d/1_YMnO15NuMBNQFzxOrlaUGUFj3HcUktVD2mgtdY-eKs/embed?start=false&slide=id.g1376f8f7f2c_26_0
479,2022-06-16,1,Only Connect,Misc,,,,10,Yes,No,10,10,10,10,,10,10,10,,10,10,10,Chris,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_1_54
480,2022-06-16,2,Dillon Randall: What doesn't he know? Does he know things? Let's find out!,Hodgepodge,,,,10,Yes,No,7,7,7,7,,7,7,7,,7,7,7,Dillon,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_6_49
481,2022-06-16,3,Meme Timeline,Entertainment,Pop Culture,,,10,Yes,No,8,8,8,8,,8,8,8,,8,8,8,Paige,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_11_45
482,2022-06-16,4,AI Movie Posters,Entertainment,Movies,,,12,Yes,No,12,12,12,12,,12,12,12,,12,12,12,Dad,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_16_45
483,2022-06-16,5,BFFs,Entertainment,Television,,,10,Yes,No,9,9,9,9,,9,9,9,,9,9,9,Jenny,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_21_345
484,2022-06-16,6,Super Cars,Entertainment,Movies,,,10,Yes,No,10,10,10,10,,10,10,10,,10,10,10,Drew,https://docs.google.com/presentation/d/1Yf7ATeZomqKRWSbRUSW7QoAewi7QCjZU1hteImaymc0/embed?start=false&slide=id.g11ff00c48fb_26_0
485,2022-06-09,1,Animation Studios,Entertainment,Animated,Movies,,10,Yes,No,9,9,,9,,9,9,9,,,9,,Paige,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.g1338b91de3d_1_420
486,2022-06-09,2,AP Exams,Misc,Hodgepodge,,,10,Yes,No,5,5,5,5,,,5,5,,,5,,Alex,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.g133913921b2_1_778
487,2022-06-09,3,Science,Science,,,,10,Yes,No,,6.5,6.5,6.5,,6.5,6.5,6.5,,,6.5,,Mom,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.g133913921b2_6_45
488,2022-06-09,4,Spelling Bee,Misc,Words,,,10,Yes,No,6,6,6,6,,6,,6,,,6,,Ichigo,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.gf4260961d2_0_1369
489,2022-06-09,5,Generational Cartoons,Entertainment,Animated,,,10,Yes,No,8,8,8,8,,8,8,8,,,8,,Jenny,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.g1338b91de3d_6_76
490,2022-06-09,6,Musical Timeline,Music,,,,10,Yes,No,10,10,10,10,,10,10,10,,,10,,Dad,https://docs.google.com/presentation/d/1fvAbyU52HWLj8Cjq0EcKmUF39uYRX0kzLZoFupvpRA8/embed?start=false&slide=id.g133913921b2_11_45
491,2022-05-26,1,Famous Pigs,Entertainment,Picture Round,Animated,,10,Yes,No,9,9,,9,,9,9,,,,9,,Jenny,https://docs.google.com/presentation/d/1bozZPOjVwevSPPOFG1AUvQbyasD9mnqx3lprAttESNw/embed?start=false&slide=id.g12fdc32751c_1_45
492,2022-05-26,2,Funko POP!,Entertainment,Pop Culture,Geek,,11,Yes,No,11,11,11,11,,11,11,,,,11,,Dad,https://docs.google.com/presentation/d/1bozZPOjVwevSPPOFG1AUvQbyasD9mnqx3lprAttESNw/embed?start=false&slide=id.g12fdc32751c_6_47
493,2022-05-26,3,Common Bonds,Word Games,,,,10,Yes,No,,8,8,8,,8,8,,,,8,,Alex,https://docs.google.com/presentation/d/1bozZPOjVwevSPPOFG1AUvQbyasD9mnqx3lprAttESNw/embed?start=false&slide=id.g12fddb51e6b_2_59
494,2022-05-26,4,Memorial Day,Misc,,,,10,Yes,No,8,8,8,8,,8,,,,,8,,Mom,https://docs.google.com/presentation/d/1bozZPOjVwevSPPOFG1AUvQbyasD9mnqx3lprAttESNw/embed?start=false&slide=id.g12fdc32751c_16_0
495,2021-10-14,1,October,Misc,Current Events,,,10,No,No,7,9,7,8,,7,,6,,6,5,,Mom,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f1e245f9_1_45
496,2021-10-14,2,Company Slogans,Misc,,,,10,No,No,7,8,6,9,,7,10,,,9,4,,Paige,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f1e245f9_6_142
497,2021-10-14,3,Who Knows Sports?,Sports,,,,10,No,No,6,6,5,6,,,5,7,,7,6,,Dad,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f1e245f9_11_63
498,2021-10-14,4,The Trivia to end all Trivia,History,History (>1500),,,11,No,No,10.5,7.5,7.5,5.5,,10.5,7,5.75,,9.5,,,Chris,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f1e245f9_16_45
499,2021-10-14,5,Watered Down Music Round,Music,,,,10,No,No,4,4,,4,,4,2,4,,5,7,,Jenny,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f1e245f9_21_0
500,2021-10-14,6,Hodgepodge,Hodgepodge,,,,10,No,No,7,4,7,,,5,1,6,,8,5,,Ichigo,https://docs.google.com/presentation/d/1gJHi7IMGMfcJq02JIo-3PWkg7QOsHbZgaIhDgkeRX1w/embed?start=false&slide=id.gf8f2988f85_0_0
501,2023-04-14,1,Fictional Restaurants,Entertainment,Movies,,,10,Yes,No,7,,7,,,7,7,,,,,,Ichigo,https://docs.google.com/presentation/d/12xrl-YxFB3IwMcNH1sPhlCfmLwR0w5HycZEoYsrt4IE/embed?start=false&slide=id.g214558cdd6b_1_943
502,2023-04-14,2,Etymology III,Humanities,,,,10,Yes,No,,,8,8,,8,8,,,,,,Alex,https://docs.google.com/presentation/d/12xrl-YxFB3IwMcNH1sPhlCfmLwR0w5HycZEoYsrt4IE/embed?start=false&slide=id.g2187daa1ccc_6_754
503,2023-04-14,3,Debi's Breakfast,Food,,,,10,Yes,No,10,,10,10,,10,,,,,,,Mom,https://docs.google.com/presentation/d/12xrl-YxFB3IwMcNH1sPhlCfmLwR0w5HycZEoYsrt4IE/embed?start=false&slide=id.g2187daa1ccc_1_45
504,2023-04-14,4,Generational IV,Entertainment,Pop Culture,,,10,Yes,No,4,,,4,,3,4,,,,,,Jenny,https://docs.google.com/presentation/d/12xrl-YxFB3IwMcNH1sPhlCfmLwR0w5HycZEoYsrt4IE/embed?start=false&slide=id.g2187daa1ccc_11_80
505,2023-04-07,1,Fictional Fast Food,Entertainment,Television,,,10,No,No,,7,5,7,7,6,4,,,,,,Alex,https://docs.google.com/presentation/d/15iO8XQKSKnyt7jPLGxvIxaGEl0cLhKGoSKGOmg-k2Ug/embed?start=false&slide=id.g214558cdd6b_1_943
506,2023-04-07,2,World Egg Decorations,Arts,,,,10,No,No,4,5,6,7,,2,,,,,,,Mom,https://docs.google.com/presentation/d/15iO8XQKSKnyt7jPLGxvIxaGEl0cLhKGoSKGOmg-k2Ug/embed?start=false&slide=id.g214558cdd6b_6_45
507,2023-04-07,3,Mandela Effect,Misc,Pop Culture,,,10,No,No,10,5,,8,,7,9,,,,,,Jenny,https://docs.google.com/presentation/d/15iO8XQKSKnyt7jPLGxvIxaGEl0cLhKGoSKGOmg-k2Ug/embed?start=false&slide=id.g214558cdd6b_11_0
508,2023-04-07,4,Born to be Wild,Nature,Animals,,,10,No,No,6,8,6,6,,,7,,,,,,Dad,https://docs.google.com/presentation/d/15iO8XQKSKnyt7jPLGxvIxaGEl0cLhKGoSKGOmg-k2Ug/embed?start=false&slide=id.g214558cdd6b_16_47
509,2023-03-31,1,Hodgepodge,Misc,Family,,,10,Yes,No,7,,7,,,7,7,,,,,,Ichigo,https://docs.google.com/presentation/d/1vDtBV_E-jh2P1le4tEOkDV4q0pMqLkuqy1un2GGTy9I/embed?start=false&slide=id.g229cd39f86a_0_0
